19:36:53,1300,67
19:36:56,1300,67
19:37:37,1300,67
19:37:40,1300,67
19:37:42,1300,67
19:37:43,1300,67
19:37:45,1300,67
19:37:47,1300,67
19:37:49,1300,67
19:37:50,1300,67
19:37:53,1300,67
19:37:55,1300,67
19:37:56,1300,67
19:37:58,1300,67
19:38:34,1300,67
19:38:36,1300,67
19:38:37,1300,67
19:38:40,1300,67
19:38:41,1300,67
19:38:43,1300,67
19:38:45,1300,67
19:38:48,1300,67
19:38:50,1300,67
19:38:52,1300,67
19:38:53,1300,67
19:38:55,1300,67
19:39:31,1300,67
19:39:33,1300,67
19:39:34,1300,67
19:39:36,1300,67
19:39:39,1300,67
19:39:40,1300,67
19:39:42,1300,67
19:39:43,1300,67
19:39:45,1300,67
19:39:47,1300,67
19:39:48,1300,67
19:39:51,1300,67
19:40:36,1300,67
19:40:39,1300,67
19:40:40,1300,67
19:40:42,1300,67
19:40:44,1300,67
19:40:46,1300,67
19:40:47,1300,67
19:40:50,1300,67
19:40:52,1300,67
19:40:53,1300,67
19:40:55,1300,67
19:40:57,1300,67
19:41:39,1300,67
19:41:40,1300,67
19:41:42,1300,67
19:41:44,1300,67
19:41:46,1300,67
19:41:48,1300,67
19:41:49,1300,67
19:41:52,1300,67
19:41:54,1300,67
19:41:56,1300,67
19:41:57,1300,67
19:41:59,1300,67
19:42:37,1300,67
19:42:39,1300,67
19:43:34,1300,67
19:44:10,1300,67
19:44:13,1300,67
19:44:14,1300,67
19:44:16,1300,67
19:44:17,1300,67
19:44:20,1300,67
19:44:22,1300,67
19:44:24,1300,67
19:44:26,1300,67
19:44:28,1300,67
19:44:29,1300,67
19:44:31,1300,67
20:03:31,705,67
20:03:34,790,67
20:03:37,790,67
20:03:40,875,67
20:03:42,875,67
20:03:44,875,67
20:04:27,960,67
20:05:11,1045,67
20:05:14,1045,67
20:05:52,1130,67
20:06:34,1215,67
20:07:12,1300,67
20:07:54,1300,67
20:08:33,1300,67
20:08:35,1300,67
20:08:37,1300,67
20:08:39,1300,67
20:08:41,1300,67
20:08:43,1300,67
20:08:45,1300,67
20:08:47,1300,67
20:08:49,1300,67
20:08:51,1300,67
20:08:53,1300,67
20:08:56,1300,67
20:09:42,1300,67
20:09:44,1300,67
20:09:46,1300,67
20:09:48,1300,67
20:09:50,1300,67
20:09:52,1300,67
20:09:55,1300,67
20:09:58,1300,67
20:10:00,1300,67
20:11:41,1300,67
20:11:43,1300,67
20:11:46,1300,67
20:11:48,1300,67
20:11:51,1300,67
20:11:54,1300,67
20:11:55,1300,67
20:11:57,1300,67
20:11:59,1300,67
20:12:01,1300,67
20:12:03,1300,67
20:12:05,1300,67
20:12:41,1300,67
20:12:43,1300,67
20:12:45,1300,67
20:12:47,1300,67
20:12:49,1300,67
20:12:51,1300,67
20:12:53,1300,67
20:12:56,1300,67
20:12:58,1300,67
20:13:00,1300,67
20:13:02,1300,67
20:13:05,1300,67
20:13:43,1300,67
20:13:45,1300,67
20:13:47,1300,67
20:13:49,1300,67
20:13:51,1300,67
20:13:53,1300,67
20:13:55,1300,67
20:13:56,1300,67
20:13:59,1300,67
20:14:01,1300,67
20:14:03,1300,67
20:14:05,1300,67
20:14:42,1300,67
20:14:44,1300,67
20:14:47,1300,67
20:14:50,1300,67
20:14:51,1300,67
20:14:53,1300,67
20:14:55,1300,67
20:14:58,1300,67
20:15:00,1300,67
20:15:02,1300,67
20:15:05,1300,67
20:15:07,1300,67
20:15:48,1300,67
20:15:49,1300,67
20:15:51,1300,67
20:15:52,1300,67
20:15:54,1300,67
20:15:57,1300,67
20:16:41,1300,67
20:16:43,1300,67
20:16:45,1300,67
20:16:46,1300,67
20:16:48,1300,67
20:16:49,1300,67
20:16:51,1300,67
20:17:26,1300,67
20:17:28,1300,67
20:17:30,1300,67
20:17:33,1300,67
20:17:35,1300,67
20:17:37,1300,67
20:17:38,1300,67
20:17:41,1300,67
20:17:42,1300,67
20:17:44,1300,67
20:17:45,1300,67
20:17:47,1300,67
20:18:22,1300,67
20:18:25,1300,67
20:18:26,1300,67
20:18:28,1300,67
20:18:30,1300,67
20:18:32,1300,67
20:18:33,1300,67
20:18:35,1300,67
20:18:37,1300,67
20:18:39,1300,67
20:18:40,1300,67
20:18:43,1300,67
20:19:37,1300,67
20:19:38,1300,67
20:19:41,1300,67
20:19:42,1300,67
20:19:44,1300,67
20:19:46,1300,67
20:19:47,1300,67
20:19:49,1300,67
20:19:50,1300,67
20:19:52,1300,67
20:19:54,1300,67
20:19:56,1300,67
20:20:31,1300,67
20:20:34,1300,67
20:20:36,1300,67
20:21:16,1300,67
20:21:17,1300,67
20:21:19,1300,67
20:21:21,1300,67
20:21:23,1300,67
20:21:25,1300,67
20:21:27,1300,67
20:21:29,1300,67
20:21:30,1300,67
20:21:32,1300,67
20:21:33,1300,67
20:21:35,1300,67
20:22:29,1300,67
20:35:53,705,67
20:36:19,790,67
20:36:20,790,67
20:36:22,790,67
20:36:53,875,67
20:36:54,960,67
20:37:20,1045,67
20:37:22,1130,67
20:37:24,1130,67
20:37:27,1130,67
20:37:28,1130,67
20:37:30,1130,67
20:37:32,1130,67
20:37:33,1130,67
20:37:35,1130,67
20:37:37,1130,67
20:37:39,1130,67
20:37:40,1130,67
20:37:42,1130,67
20:38:09,1215,67
20:38:11,1215,67
20:38:12,1215,67
20:38:14,1215,67
20:38:16,1215,67
20:38:18,1215,67
20:38:19,1215,67
20:38:21,1215,67
20:38:22,1215,67
20:38:24,1215,67
20:38:25,1215,67
20:38:27,1215,67
20:38:55,1300,67
20:38:56,1300,67
20:38:59,1300,67
20:39:01,1300,67
20:39:03,1300,67
20:39:05,1300,67
20:39:07,1300,67
20:39:09,1300,67
20:39:11,1300,67
20:39:14,1300,67
20:39:16,1300,67
20:39:18,1300,67
20:39:20,1300,67
20:39:22,1300,67
20:39:24,1300,67
20:39:25,1300,67
20:39:27,1300,67
20:39:29,1300,67
20:39:31,1300,67
20:39:32,1300,67
20:40:07,1300,67
20:40:08,1300,67
20:40:10,1300,67
20:40:12,1300,67
20:40:13,1300,67
20:40:16,1300,67
20:40:18,1300,67
20:40:20,1300,67
20:40:23,1300,67
20:40:25,1300,67
20:40:27,1300,67
20:40:28,1300,67
20:40:58,1300,67
20:41:00,1300,67
20:41:01,1300,67
20:41:03,1300,67
20:41:04,1300,67
20:41:06,1300,67
20:41:07,1300,67
20:41:09,1300,67
20:41:12,1300,67
20:41:14,1300,67
20:41:16,1300,67
20:41:17,1300,67
20:42:14,1300,67
20:42:17,1300,67
20:42:18,1300,67
20:42:20,1300,67
20:42:21,1300,67
20:42:23,1300,67
20:42:25,1300,67
20:42:27,1300,67
20:42:29,1300,67
20:42:32,1300,67
20:42:33,1300,67
20:42:35,1300,67
20:43:19,1300,67
20:43:21,1300,67
20:43:22,1300,67
20:43:25,1300,67
20:43:26,1300,67
20:43:28,1300,67
20:43:30,1300,67
20:43:32,1300,67
20:43:33,1300,67
20:43:35,1300,67
20:43:36,1300,67
20:43:38,1300,67
20:44:02,1300,67
20:44:04,1300,67
20:44:05,1300,67
20:44:07,1300,67
20:44:08,1300,67
20:44:10,1300,67
20:44:12,1300,67
20:44:13,1300,67
20:44:16,1300,67
20:44:17,1300,67
20:44:19,1300,67
20:44:21,1300,67
20:44:50,1300,67
20:44:51,1300,67
20:44:53,1300,67
20:44:56,1300,67
20:44:57,1300,67
20:44:59,1300,67
20:45:01,1300,67
20:45:03,1300,67
20:45:06,1300,67
20:45:07,1300,67
20:45:10,1300,67
20:45:11,1300,67
20:46:03,1300,67
20:46:04,1300,67
20:46:06,1300,67
20:46:09,1300,67
20:46:11,1300,67
20:46:13,1300,67
20:46:15,1300,67
20:46:17,1300,67
20:46:19,1300,67
20:46:21,1300,67
20:46:23,1300,67
20:46:26,1300,67
20:46:54,1300,67
20:46:56,1300,67
20:47:24,1300,67
20:47:26,1300,67
20:47:28,1300,67
20:47:30,1300,67
20:47:31,1300,67
20:47:58,1300,67
20:48:00,1300,67
20:48:27,1300,67
20:48:29,1300,67
20:48:31,1300,67
20:48:33,1300,67
20:48:35,1300,67
20:48:38,1300,67
20:48:39,1300,67
20:48:42,1300,67
20:48:43,1300,67
20:48:45,1300,67
20:48:46,1300,67
20:48:49,1300,67
20:49:24,1300,67
20:49:26,1300,67
20:49:27,1300,67
20:49:29,1300,67
20:49:31,1300,67
20:49:33,1300,67
20:49:35,1300,67
20:49:58,1300,67
20:49:59,1300,67
20:50:02,1300,67
20:50:05,1300,67
20:50:07,1300,67
20:50:09,1300,67
20:50:11,1300,67
20:50:13,1300,67
20:50:14,1300,67
20:50:17,1300,67
20:50:19,1300,67
20:50:20,1300,67
20:50:22,1300,67
20:50:24,1300,67
20:50:40,1300,67
20:50:42,1300,67
20:50:44,1300,67
20:50:46,1300,67
20:50:48,1300,67
20:50:50,1300,67
20:50:52,1300,67
20:50:55,1300,67
20:50:57,1300,67
20:50:59,1300,67
20:51:00,1300,67
20:51:02,1300,67
21:03:14,705,67
21:04:06,705,67
21:04:08,790,67
21:04:09,875,67
21:04:12,875,67
21:04:13,875,67
21:04:15,960,67
21:04:16,960,67
21:04:18,960,67
21:04:19,960,67
21:04:21,960,67
21:04:23,960,67
21:04:54,1045,67
21:04:55,1130,67
21:04:58,1130,67
21:04:59,1130,67
21:05:01,1215,67
21:05:04,1215,67
21:05:06,1215,67
21:05:08,1215,67
21:05:10,1215,67
21:05:11,1215,67
21:05:13,1215,67
21:05:15,1215,67
21:05:16,1215,67
21:05:18,1215,67
21:05:20,1215,67
21:05:23,1215,67
21:05:48,1300,67
21:05:50,1300,67
21:05:53,1300,67
21:05:55,1300,67
21:05:58,1300,67
21:05:59,1300,67
21:06:01,1300,67
21:06:02,1300,67
21:06:05,1300,67
21:06:07,1300,67
21:06:09,1300,67
21:06:11,1300,67
21:06:37,1300,67
21:06:39,1300,67
21:06:40,1300,67
21:06:42,1300,67
21:06:43,1300,67
21:06:45,1300,67
21:06:47,1300,67
21:06:49,1300,67
21:06:51,1300,67
21:06:53,1300,67
21:06:55,1300,67
21:06:56,1300,67
21:07:30,1300,67
21:07:31,1300,67
21:07:33,1300,67
21:07:34,1300,67
21:07:37,1300,67
21:07:39,1300,67
21:07:41,1300,67
21:07:42,1300,67
21:07:44,1300,67
21:07:46,1300,67
21:07:49,1300,67
21:07:50,1300,67
21:07:52,1300,67
21:07:55,1300,67
21:07:56,1300,67
21:07:59,1300,67
21:08:01,1300,67
21:08:04,1300,67
21:08:05,1300,67
21:08:07,1300,67
21:08:36,1300,67
21:08:38,1300,67
21:08:39,1300,67
21:08:41,1300,67
21:08:43,1300,67
21:08:44,1300,67
21:08:46,1300,67
21:08:48,1300,67
21:08:49,1300,67
21:08:51,1300,67
21:08:52,1300,67
21:08:54,1300,67
21:09:22,1300,67
21:09:24,1300,67
21:09:25,1300,67
21:09:27,1300,67
21:09:28,1300,67
21:09:30,1300,67
21:09:32,1300,67
21:09:33,1300,67
21:09:35,1300,67
21:09:36,1300,67
21:09:38,1300,67
21:09:39,1300,67
21:10:07,1300,67
21:10:09,1300,67
21:10:10,1300,67
21:10:12,1300,67
21:10:14,1300,67
21:10:16,1300,67
21:10:18,1300,67
21:10:19,1300,67
21:10:22,1300,67
21:10:23,1300,67
21:10:26,1300,67
21:10:28,1300,67
21:11:24,1300,67
21:11:25,1300,67
21:11:26,1300,67
21:11:28,1300,67
21:11:30,1300,67
21:11:32,1300,67
21:11:34,1300,67
21:11:37,1300,67
21:11:38,1300,67
21:11:41,1300,67
21:11:42,1300,67
21:11:44,1300,67
21:12:29,1300,67
21:12:31,1300,67
21:12:33,1300,67
21:12:34,1300,67
21:12:36,1300,67
21:12:38,1300,67
21:12:40,1300,67
21:12:41,1300,67
21:12:44,1300,67
21:12:46,1300,67
21:12:47,1300,67
21:12:49,1300,67
21:13:31,1300,67
21:13:32,1300,67
21:13:34,1300,67
21:13:35,1300,67
21:13:38,1300,67
21:13:39,1300,67
21:13:41,1300,67
21:13:43,1300,67
21:13:46,1300,67
21:13:47,1300,67
21:13:49,1300,67
21:13:52,1300,67
21:14:17,1300,67
21:14:18,1300,67
21:14:20,1300,67
21:14:21,1300,67
21:14:24,1300,67
21:14:25,1300,67
21:14:27,1300,67
21:14:28,1300,67
21:14:30,1300,67
21:14:31,1300,67
21:14:33,1300,67
21:14:34,1300,67
21:14:37,1300,67
21:14:38,1300,67
21:14:40,1300,67
21:14:42,1300,67
21:14:45,1300,67
21:14:46,1300,67
21:14:48,1300,67
21:15:28,1300,67
21:15:30,1300,67
21:15:32,1300,67
21:15:35,1300,67
21:15:37,1300,67
21:15:39,1300,67
21:15:41,1300,67
21:15:43,1300,67
21:15:45,1300,67
21:15:46,1300,67
21:15:48,1300,67
21:15:49,1300,67
21:16:20,1300,67
21:16:22,1300,67
21:16:24,1300,67
21:16:25,1300,67
21:16:27,1300,67
21:16:48,1300,67
21:28:53,705,67
21:28:56,790,67
21:28:57,875,67
21:29:24,960,67
21:29:26,1045,67
21:29:28,1130,67
21:29:29,1130,67
21:29:31,1130,67
21:29:33,1215,67
21:29:35,1300,67
21:29:37,1300,67
21:29:38,1300,67
21:29:40,1300,67
21:29:42,1300,67
21:29:44,1300,67
21:29:45,1300,67
21:29:47,1300,67
21:29:49,1300,67
21:29:50,1300,67
21:29:52,1300,67
21:29:54,1300,67
21:29:57,1300,67
21:29:58,1300,67
21:30:00,1300,67
21:30:01,1300,67
21:30:04,1300,67
21:30:06,1300,67
21:30:09,1300,67
21:30:10,1300,67
21:30:42,1300,67
21:30:44,1300,67
21:30:45,1300,67
21:30:47,1300,67
21:30:50,1300,67
21:30:51,1300,67
21:30:53,1300,67
21:30:54,1300,67
21:30:56,1300,67
21:30:58,1300,67
21:31:00,1300,67
21:31:02,1300,67
21:31:04,1300,67
21:31:05,1300,67
21:31:07,1300,67
21:31:09,1300,67
21:31:12,1300,67
21:31:40,1300,67
21:31:41,1300,67
21:31:43,1300,67
21:31:44,1300,67
21:31:46,1300,67
21:31:48,1300,67
21:31:50,1300,67
21:31:52,1300,67
21:31:53,1300,67
21:31:55,1300,67
21:31:56,1300,67
21:31:58,1300,67
21:32:25,1300,67
21:32:27,1300,67
21:32:28,1300,67
21:32:30,1300,67
21:32:33,1300,67
21:32:35,1300,67
21:32:36,1300,67
21:32:38,1300,67
21:32:40,1300,67
21:32:42,1300,67
21:32:43,1300,67
21:32:45,1300,67
21:33:21,1300,67
21:33:23,1300,67
21:33:26,1300,67
21:33:28,1300,67
21:33:30,1300,67
21:33:31,1300,67
21:33:33,1300,67
21:33:34,1300,67
21:33:36,1300,67
21:33:37,1300,67
21:33:39,1300,67
21:33:41,1300,67
21:34:03,1300,67
21:34:05,1300,67
21:34:07,1300,67
21:34:08,1300,67
21:34:11,1300,67
21:34:13,1300,67
21:34:15,1300,67
21:34:17,1300,67
21:34:19,1300,67
21:34:22,1300,67
21:34:23,1300,67
21:34:45,1300,67
21:34:46,1300,67
21:35:07,1300,67
21:35:08,1300,67
21:35:10,1300,67
21:35:12,1300,67
21:35:13,1300,67
21:35:15,1300,67
21:35:17,1300,67
21:35:18,1300,67
21:35:21,1300,67
21:35:22,1300,67
21:35:24,1300,67
21:35:26,1300,67
21:35:48,1300,67
21:35:50,1300,67
21:35:52,1300,67
21:35:53,1300,67
21:35:55,1300,67
21:35:57,1300,67
21:36:23,1300,67
21:36:25,1300,67
21:36:26,1300,67
21:36:28,1300,67
21:36:30,1300,67
21:36:32,1300,67
21:36:34,1300,67
21:36:36,1300,67
21:36:38,1300,67
21:36:40,1300,67
21:36:42,1300,67
21:36:44,1300,67
21:36:47,1300,67
21:36:48,1300,67
21:36:50,1300,67
21:36:51,1300,67
21:36:54,1300,67
21:36:56,1300,67
21:36:59,1300,67
21:37:00,1300,67
21:37:02,1300,67
21:37:04,1300,67
21:37:07,1300,67
21:37:09,1300,67
21:37:11,1300,67
21:37:14,1300,67
21:37:17,1300,67
21:37:20,1300,67
21:37:23,1300,67
21:37:43,1300,67
21:38:13,1300,67
